lang,tid,sportid,brandid,translatedtext,objecttype,basetid,original,version
de,daznbetde_CN_U-8122,BKB,daznbetde,Torneo Baloncesto Superior del Distrito Nacional ,competition,CN_U-8122,Torneo Baloncesto Superior del Distrito Nacional - Dominican Republic,1
de,daznbetde_CN_U-8123,BKB,daznbetde,"Cup, Women ",competition,CN_U-8123,"Cup, Women - Russia",1
de,daznbetde_CN_U-8130,BKB,daznbetde,NBL Blitz ,competition,CN_U-8130,NBL Blitz - Australia,1
de,daznbetde_CN_U-8131,BKB,daznbetde,Coupe de Mali ,competition,CN_U-8131,Coupe de Mali - Mali,1
de,daznbetde_CN_U-8160,BKB,daznbetde,Leaders Cup Pro B ,competition,CN_U-8160,Leaders Cup Pro B - France,1
de,daznbetde_CN_U-8166,BKB,daznbetde,League Cup ,competition,CN_U-8166,League Cup - Israel,1
de,daznbetde_CN_U-8167,BKB,daznbetde,Cupa Romaniei        ,competition,CN_U-8167,Cupa Romaniei        - Romania,1
de,daznbetde_CN_U-8191,BKB,daznbetde,Coupe de Mali ,competition,CN_U-8191,Coupe de Mali - Mali,1
de,daznbetde_CN_U-8199,BKB,daznbetde,Super Cup ,competition,CN_U-8199,Super Cup - Kosovo,1
de,daznbetde_CN_U-8204,BKB,daznbetde,Super 4 ,competition,CN_U-8204,Super 4 - Argentina,1
de,daznbetde_CN_U-8207,BKB,daznbetde,Croatia Cup ,competition,CN_U-8207,Croatia Cup - Croatia,1
de,daznbetde_CN_U-8209,BKB,daznbetde,Emperor Cup ,competition,CN_U-8209,Emperor Cup - Japan,1
de,daznbetde_CN_U-8214,BKB,daznbetde,"Coupe de Mali, Women ",competition,CN_U-8214,"Coupe de Mali, Women - Mali",1
de,daznbetde_CN_U-8333,BKB,daznbetde,Super Cup ,competition,CN_U-8333,Super Cup - Greece,1
de,daznbetde_CN_U-8357,BKB,daznbetde,European North Basketball League ,competition,CN_U-8357,European North Basketball League - International,1
de,daznbetde_CN_U-8359,BKB,daznbetde,Cup ,competition,CN_U-8359,Cup - Austria,1
de,daznbetde_CN_U-8362,BKB,daznbetde,Nationale 1 ,competition,CN_U-8362,Nationale 1 - France,1
de,daznbetde_CN_U-8386,BKB,daznbetde,Intercontinental Cup ,competition,CN_U-8386,Intercontinental Cup - International,1
de,daznbetde_CN_U-8387,BKB,daznbetde,Super Cup ,competition,CN_U-8387,Super Cup - North Macedonia,1
de,daznbetde_CN_U-8453,BKB,daznbetde,Asian Games ,competition,CN_U-8453,Asian Games - International,1
de,daznbetde_CN_U-8500,BKB,daznbetde,"Supercoppa A1, Women ",competition,CN_U-8500,"Supercoppa A1, Women - Italy",1
de,daznbetde_CN_U-8509,BKB,daznbetde,"NCAA, Seniors ",competition,CN_U-8509,"NCAA, Seniors - Philippines",1
de,daznbetde_CN_U-8513,BKB,daznbetde,"Asian Games, Women ",competition,CN_U-8513,"Asian Games, Women - International",1
de,daznbetde_CN_U-8518,BKB,daznbetde,United Youth League Super Cup ,competition,CN_U-8518,United Youth League Super Cup - Russia,1
de,daznbetde_CN_U-8539,BKB,daznbetde,"AlpeAdria Cup, Women ",competition,CN_U-8539,"AlpeAdria Cup, Women - International",1
de,daznbetde_CN_U-8545,BKB,daznbetde,Federation Cup ,competition,CN_U-8545,Federation Cup - Bahrain,1
de,daznbetde_CN_U-8629,BKB,daznbetde,"Supercopa, Women ",competition,CN_U-8629,"Supercopa, Women - Spain",1
de,daznbetde_CN_U-8645,BKB,daznbetde,Copa Chile CDO ,competition,CN_U-8645,Copa Chile CDO - Chile,1
de,daznbetde_CN_U-8646,BKB,daznbetde,"UAAP, Senior ",competition,CN_U-8646,"UAAP, Senior - Philippines",1
de,daznbetde_CN_U-8652,BKB,daznbetde,Cup ,competition,CN_U-8652,Cup - Slovenia,1
de,daznbetde_CN_U-8666,BKB,daznbetde,Super Cup ,competition,CN_U-8666,Super Cup - Bulgaria,1
de,daznbetde_CN_U-8667,BKB,daznbetde,"Super Cup, Women ",competition,CN_U-8667,"Super Cup, Women - Malta",1
de,daznbetde_CN_U-8668,BKB,daznbetde,Super Cup ,competition,CN_U-8668,Super Cup - Malta,1
de,daznbetde_CN_U-8678,BKB,daznbetde,"SuperCup, Women ",competition,CN_U-8678,"SuperCup, Women - International",1
de,daznbetde_CN_U-8690,BKB,daznbetde,WABA League ,competition,CN_U-8690,WABA League - International,1
de,daznbetde_CN_U-8709,BKB,daznbetde,Pro B ,competition,CN_U-8709,Pro B - Germany,1
de,daznbetde_CN_U-8722,BKB,daznbetde,"Super Cup, Women ",competition,CN_U-8722,"Super Cup, Women - Cyprus",1
de,daznbetde_CN_U-8760,BKB,daznbetde,Arab Club Championship ,competition,CN_U-8760,Arab Club Championship - International,1
de,daznbetde_CN_U-8789,BKB,daznbetde,Cup ,competition,CN_U-8789,Cup - Serbia,1
de,daznbetde_CN_U-8802,BKB,daznbetde,"UAAP, Women ",competition,CN_U-8802,"UAAP, Women - Philippines",1
de,daznbetde_CN_U-8840,BKB,daznbetde,Federation Cup ,competition,CN_U-8840,Federation Cup - Tunisia,1
de,daznbetde_CN_U-8925,BKB,daznbetde,Super Cup ,competition,CN_U-8925,Super Cup - Switzerland,1
de,daznbetde_CN_U-8927,BKB,daznbetde,"Super Cup, Women ",competition,CN_U-8927,"Super Cup, Women - Switzerland",1
de,daznbetde_CN_U-8928,BKB,daznbetde,Liga Femenina Challenge ,competition,CN_U-8928,Liga Femenina Challenge - Spain,1
de,daznbetde_CN_U-8943,BKB,daznbetde,KBL Cup ,competition,CN_U-8943,KBL Cup - Republic of Korea,1
de,daznbetde_CN_U-8987,BKB,daznbetde,Vyscha Liga ,competition,CN_U-8987,Vyscha Liga - Ukraine,1
de,daznbetde_CN_U-8999,BKB,daznbetde,FIBA Liga Sudamericana ,competition,CN_U-8999,FIBA Liga Sudamericana - International,1
de,daznbetde_CN_U-9048,BKB,daznbetde,Cup ,competition,CN_U-9048,Cup - Lithuania,1
de,daznbetde_CN_U-9056,BKB,daznbetde,Taca Hugo Dos Santos ,competition,CN_U-9056,Taca Hugo Dos Santos - Portugal,1
de,daznbetde_CN_U-9081,BKB,daznbetde,East Asia Super League ,competition,CN_U-9081,East Asia Super League - International,1
de,daznbetde_CN_U-9128,BKB,daznbetde,Liga e Pare ,competition,CN_U-9128,Liga e Pare - Kosovo,1
de,daznbetde_CN_U-9141,BKB,daznbetde,Super Cup ,competition,CN_U-9141,Super Cup - Georgia,1
de,daznbetde_CN_U-9142,BKB,daznbetde,Alpe Adria Cup ,competition,CN_U-9142,Alpe Adria Cup - International,1
